ID	XLAMB	YLAMB	ALT	BETA
711	202000	522000	0	0.0705997
712	206000	522000	0	0.083236
713	210000	522000	0	0.1419
714	214000	522000	1	0.0120534
715	218000	522000	2	0.0139566
716	222000	522000	3	0.00439914
717	226000	522000	10	0.0349853
718	230000	522000	10	0
719	234000	522000	11	0.00636754
720	238000	522000	9	0.0111888
721	242000	522000	9	0.0064835
722	246000	522000	10	0.104079
723	250000	522000	9	0.00323169
724	254000	522000	11	0.0447917
725	258000	522000	13	0.0174003
726	262000	522000	15	0.016617
727	266000	522000	17	0.0609608
728	102000	518000	0	0.0584547
729	106000	518000	4	9.45E-06
730	110000	518000	0	0.140116
731	114000	518000	0	0.193295
732	118000	518000	-1	0.117664
733	122000	518000	-1	0.00345063
734	126000	518000	-1	0.00521803
735	130000	518000	-2	0.0701437
736	134000	518000	0	0.239497
737	138000	518000	0	0.0203755
738	142000	518000	0	0.0410931
739	170000	518000	0	0.172984
740	174000	518000	-3	0.0185296
741	178000	518000	-3	0.0198913
742	182000	518000	-2	0.0133856
743	186000	518000	-2	0.034832
744	190000	518000	-1	0.0133626
745	194000	518000	-1	0.02519
746	198000	518000	0	0.0188405
747	202000	518000	0	0.0690492
748	206000	518000	0	0.00153102
749	210000	518000	0	0.10543
750	214000	518000	1	0.0083096
751	218000	518000	2	0.00345836
752	222000	518000	3	0
753	226000	518000	7	0.00142936
754	230000	518000	8	0
755	234000	518000	9	0.0182622
756	238000	518000	8	0.0419664
757	242000	518000	8	0.0173123
758	246000	518000	8	0.244115
759	250000	518000	10	0.00109901
760	254000	518000	11	0.0147422
761	258000	518000	12	0.00476762
762	262000	518000	14	0
763	266000	518000	15	0.0125895
764	102000	514000	0	0.0647217
765	106000	514000	1	0.0341604
766	110000	514000	2	0.14183
767	114000	514000	-2	0.161131
768	118000	514000	-3	0.00937841
769	122000	514000	-2	0.0164622
770	126000	514000	-2	0.0554594
771	130000	514000	0	0.0491107
772	138000	514000	0	0.0588153
773	170000	514000	0	0.0592453
774	174000	514000	-1	0.0353795
775	178000	514000	-1	0.0350902
