ID	XLAMB	YLAMB	ALT	BETA
831	162000	506000	0	0.1442
832	166000	506000	-3	0.2533
833	170000	506000	-4	0.1716
834	174000	506000	-4	0.1824
835	178000	506000	-3	0.2903
836	182000	506000	-3	0.156
837	186000	506000	0	0.0967
838	190000	506000	0	0.3126
839	194000	506000	0	0.2189
840	198000	506000	0	0.1976
841	202000	506000	0	0.2949
842	206000	506000	0	0.2258
843	210000	506000	0	0.2127
844	214000	506000	1	0.1612
845	218000	506000	3	0.1644
846	222000	506000	5	0.1388
847	226000	506000	6	0.2326
848	230000	506000	7	0.1399
849	234000	506000	9	0.1247
850	238000	506000	7	0.216
851	242000	506000	11	0.2165
852	246000	506000	26	0.0872
853	102000	502000	9	0.1739
854	106000	502000	3	0.3293
855	110000	502000	0	0.2391
856	114000	502000	0	0.3422
857	118000	502000	0	0.1695
858	122000	502000	-2	0.1818
859	126000	502000	0	0.3679
860	130000	502000	-2	0.2303
861	134000	502000	0	0.1817
862	158000	502000	-1	0.2947
863	162000	502000	-1	0.3573
864	166000	502000	-3	0.1316
865	170000	502000	-4	0.1602
866	174000	502000	-3	0.1608
867	178000	502000	-3	0.221
868	182000	502000	-3	0.1655
869	186000	502000	0	0.099
870	190000	502000	0	0.1681
871	194000	502000	0	0.1706
872	198000	502000	0	0.2091
873	202000	502000	2	0.4094
874	206000	502000	1	0.3515
875	210000	502000	1	0.1587
876	214000	502000	4	0.2293
877	218000	502000	6	0.1328
878	222000	502000	7	0.1245
879	226000	502000	11	0.1303
880	230000	502000	13	0.0566
881	234000	502000	6	0.1499
882	238000	502000	7	0.1747
883	242000	502000	14	0.1475
884	246000	502000	23	0.1448
885	98000	498000	0	0.107
886	102000	498000	8	0.558
887	106000	498000	1	0.43
888	110000	498000	-1	0.1939
889	114000	498000	0	0.2504
890	118000	498000	0	0.2005
891	122000	498000	0	0.1606
892	126000	498000	-1	0.1619
893	130000	498000	0	0.1824
894	134000	498000	0	0.0394
895	138000	498000	0	0.016
896	150000	498000	0	0
897	154000	498000	-3	0
898	158000	498000	-1	0.0388
899	162000	498000	-4	0.2091
900	166000	498000	-4	0.1573
901	170000	498000	-4	0.1651
902	174000	498000	-3	0.1781
903	178000	498000	-3	0.2099
904	182000	498000	-2	0.16
905	186000	498000	0	0.1575
906	190000	498000	0	0.1709
907	194000	498000	1	0.1711
908	198000	498000	7	0.2041
909	202000	498000	3	0.2816
910	206000	498000	0	0.2025
911	210000	498000	1	0.1572
912	214000	498000	2	0.1327
913	218000	498000	4	0.133
914	222000	498000	5	0.124
915	226000	498000	8	0.1383
916	230000	498000	6	0.1945
917	234000	498000	7	0.222
918	238000	498000	8	0.1952
919	242000	498000	12	0.1082
920	246000	498000	17	0.2018
921	250000	498000	24	0.1835
922	254000	498000	48	0.1155
923	262000	498000	20	0.184
924	98000	494000	0	0.0011
925	102000	494000	11	0.0823
